component_id,lot_id,wafer_id,val_0h,val_24h,val_96h,val_168h,iddq_0h,iddq_24h,tpd_0h,tpd_24h,static_limit,static_pass_0h,static_pass_24h,defect_type,is_defective
IC_2518,LOT_F,W18,10.3046,11.6202,12.5209,13.5043,1.9727,2.0686,13.5213,13.6857,50.0,1,1,normal,0
IC_5704,LOT_A,W18,7.5717,8.2479,9.2527,9.9619,2.4883,2.5396,10.9178,10.8635,50.0,1,1,normal,0
IC_1631,LOT_F,W23,10.0418,13.7582,36.0804,63.1776,2.2887,2.4885,12.6663,13.3052,50.0,1,1,early_drifter,1
IC_6858,LOT_A,W05,8.8259,9.7989,10.6277,11.1995,2.7253,2.7857,11.9106,11.9603,50.0,1,1,normal,0
IC_2714,LOT_E,W14,9.2793,10.507,11.7621,11.765,2.1424,2.1877,12.2759,12.4132,50.0,1,1,normal,0
IC_2170,LOT_C,W12,10.9837,12.649,13.83,14.7046,2.361,2.4401,12.4437,12.4913,50.0,1,1,normal,0
IC_2203,LOT_C,W01,10.2476,15.8451,44.1347,81.2794,2.0181,2.4045,11.8833,12.5526,50.0,1,1,early_drifter,1
IC_1416,LOT_D,W01,11.786,12.6513,13.0638,13.4273,2.7496,2.815,12.0621,12.0094,50.0,1,1,normal,0
IC_6287,LOT_E,W23,10.6175,11.3048,12.341,13.2979,2.2948,2.348,12.3635,12.4825,50.0,1,1,normal,0
IC_1520,LOT_F,W19,10.4179,11.6555,13.4544,14.4963,2.3015,2.3699,12.5587,12.6343,50.0,1,1,normal,0
IC_5017,LOT_D,W14,11.5341,17.4658,51.0365,94.8515,2.5081,2.9112,12.7833,13.3935,50.0,1,1,early_drifter,1
IC_5912,LOT_B,W01,44.4395,46.4106,48.2643,49.229,4.931,5.0711,15.9198,16.2488,50.0,1,1,latent_distribution_outlier,1
IC_6333,LOT_C,W18,10.8506,12.4963,13.986,14.7748,2.2805,2.3539,10.8623,10.999,50.0,1,1,normal,0
IC_6335,LOT_C,W24,12.0594,13.7482,15.7867,16.4926,2.5771,2.6885,12.7883,12.9686,50.0,1,1,normal,0
IC_1682,LOT_C,W24,9.9479,11.2176,12.4663,12.9739,2.0547,2.1533,12.4436,12.5574,50.0,1,1,normal,0
IC_6352,LOT_B,W18,10.392,11.1366,12.8731,12.7855,2.8749,2.9073,10.4068,10.4115,50.0,1,1,normal,0
IC_1088,LOT_B,W02,12.9422,14.3813,15.9132,16.4098,2.5326,2.6098,11.7378,11.9634,50.0,1,1,normal,0
IC_5771,LOT_F,W19,8.1968,8.7459,10.4869,10.8066,2.2103,2.2421,13.1003,13.1856,50.0,1,1,normal,0
IC_3656,LOT_C,W01,8.2907,9.8926,11.8472,12.6741,1.755,1.8712,9.8804,10.1076,50.0,1,1,normal,0
IC_2689,LOT_D,W09,9.1778,10.1953,11.0246,11.943,2.447,2.4833,10.8157,10.9265,50.0,1,1,normal,0
IC_3078,LOT_F,W05,37.9569,39.5472,40.871,41.16,4.2177,4.3646,16.9325,17.204,50.0,1,1,latent_distribution_outlier,1
IC_2362,LOT_D,W04,11.3912,12.4312,13.1433,14.209,2.6684,2.7262,11.46,11.446,50.0,1,1,normal,0
IC_3826,LOT_A,W21,12.1563,13.8262,14.595,16.3952,2.9013,2.9914,10.7166,11.0089,50.0,1,1,normal,0
IC_1867,LOT_A,W11,46.1496,47.8735,48.87,51.3675,5.0967,5.2614,16.343,16.4869,50.0,1,1,latent_distribution_outlier,1
IC_4287,LOT_A,W12,9.2378,10.0639,10.8132,11.5435,2.6904,2.7125,11.4926,11.7405,50.0,1,1,normal,0
IC_3398,LOT_B,W22,7.8898,8.5528,9.8702,9.5508,2.4734,2.5256,11.9718,12.0946,50.0,1,1,normal,0
IC_6241,LOT_A,W24,9.959,11.5383,13.2756,13.8616,2.4644,2.5545,11.8901,12.1627,50.0,1,1,normal,0
IC_3978,LOT_A,W24,10.9758,12.2398,12.8244,13.4823,2.61,2.6685,11.7612,11.9886,50.0,1,1,normal,0
IC_4175,LOT_E,W08,9.3822,10.1568,11.2313,11.4638,1.7801,1.8016,10.6274,10.5696,50.0,1,1,normal,0
IC_2305,LOT_A,W05,11.8306,13.3346,15.1732,15.9098,3.1062,3.2087,10.1933,10.4183,50.0,1,1,normal,0
IC_6973,LOT_B,W14,8.1909,9.3066,10.482,11.5515,2.7519,2.8689,11.2288,11.3281,50.0,1,1,normal,0
IC_5379,LOT_C,W11,10.6643,11.3775,12.0172,13.0498,2.1542,2.2001,13.0109,13.1065,50.0,1,1,normal,0
IC_4836,LOT_D,W17,10.9557,11.5909,12.06,12.2226,2.5221,2.555,13.3377,13.4292,50.0,1,1,normal,0
IC_3047,LOT_C,W11,12.0155,12.9744,13.6251,13.8417,2.4222,2.4361,12.2962,12.2462,50.0,1,1,normal,0
IC_2351,LOT_F,W07,11.0023,12.2867,13.0325,14.015,1.9141,1.9765,13.6111,13.6833,50.0,1,1,normal,0
IC_1197,LOT_D,W04,12.2939,13.8392,15.047,16.7694,3.0275,3.0958,12.6985,12.8411,50.0,1,1,normal,0
IC_5061,LOT_F,W13,12.1329,13.6743,14.4548,15.4957,2.5719,2.69,15.1139,15.3018,50.0,1,1,normal,0
IC_6743,LOT_A,W14,11.2748,12.3352,13.611,13.5671,2.5365,2.5854,10.7778,11.0227,50.0,1,1,normal,0
IC_5441,LOT_D,W18,10.2374,11.3531,11.8884,12.6668,2.3849,2.4941,13.3791,13.6796,50.0,1,1,normal,0
IC_6251,LOT_E,W03,8.9934,9.8831,10.9217,11.7432,1.9261,1.9639,12.2856,12.5541,50.0,1,1,normal,0
IC_5171,LOT_D,W13,12.5517,14.2947,15.8189,17.1829,2.7364,2.8383,12.7024,13.0026,50.0,1,1,normal,0
IC_1488,LOT_B,W20,14.0648,15.2112,16.1355,16.7304,2.8409,2.9475,11.7529,11.9223,50.0,1,1,normal,0
IC_6456,LOT_F,W20,10.711,12.0295,13.8534,14.2757,1.7782,1.8225,14.1983,14.2319,50.0,1,1,normal,0
IC_2053,LOT_B,W11,9.9752,11.1814,12.3075,13.2725,2.3608,2.4697,10.9616,11.071,50.0,1,1,normal,0
IC_5375,LOT_B,W24,10.6826,11.9315,13.1044,13.5383,2.9241,2.9948,10.5395,10.6966,50.0,1,1,normal,0
IC_5058,LOT_B,W07,9.0565,10.3375,11.4094,12.2602,2.0993,2.2161,11.4536,11.5682,50.0,1,1,normal,0
IC_1707,LOT_E,W05,12.6005,13.4294,13.9105,14.6325,2.5545,2.5854,14.0784,13.9618,50.0,1,1,normal,0
IC_5160,LOT_E,W01,8.5452,9.5112,10.5191,10.8837,2.104,2.1809,12.5462,12.7469,50.0,1,1,normal,0
IC_1970,LOT_A,W08,8.1505,12.4497,37.7325,68.5518,3.1736,3.4443,10.7575,11.2447,50.0,1,1,early_drifter,1
IC_4400,LOT_F,W07,11.2661,12.6065,13.7265,14.8018,2.2323,2.276,12.813,13.145,50.0,1,1,normal,0
IC_2137,LOT_D,W05,71.1924,74.6407,83.8941,106.25,7.4872,7.721,19.6384,20.0412,50.0,0,0,gross_failure,1
IC_6767,LOT_F,W08,10.9662,16.6904,47.227,89.8661,2.0924,2.4818,15.9703,16.443,50.0,1,1,early_drifter,1
IC_4110,LOT_D,W22,10.528,14.544,36.175,64.842,2.3816,2.605,11.2275,11.6853,50.0,1,1,early_drifter,1
IC_4162,LOT_E,W15,9.6889,11.2328,12.7859,13.6463,2.0407,2.1366,12.9437,13.035,50.0,1,1,normal,0
IC_5865,LOT_C,W14,11.1485,12.7428,13.9361,14.9954,2.4689,2.5459,11.213,11.5205,50.0,1,1,normal,0
IC_3778,LOT_B,W10,7.409,8.5945,10.5683,11.2955,2.4887,2.6201,10.4968,10.6303,50.0,1,1,normal,0
IC_4279,LOT_E,W03,10.9047,12.1972,13.2541,13.7173,2.3849,2.4911,12.8296,13.1267,50.0,1,1,normal,0
IC_6282,LOT_C,W19,12.1031,12.8872,13.7765,13.8843,2.1258,2.2133,10.9415,11.1543,50.0,1,1,normal,0
IC_3976,LOT_A,W09,9.914,11.0808,12.552,13.5763,2.2325,2.2969,12.2017,12.4431,50.0,1,1,normal,0
IC_2900,LOT_D,W20,8.6826,10.1044,11.7389,12.2812,2.3666,2.4155,11.461,11.5522,50.0,1,1,normal,0
IC_4316,LOT_F,W12,8.5858,10.1336,11.5092,12.7191,1.9724,2.0809,13.9272,14.0831,50.0,1,1,normal,0
IC_2241,LOT_E,W12,11.2274,17.7436,52.7968,101.8912,2.1935,2.5974,11.8101,12.5616,50.0,1,1,early_drifter,1
IC_6939,LOT_E,W07,9.744,11.121,11.976,12.7085,1.8275,1.9137,11.9931,12.1546,50.0,1,1,normal,0
IC_4389,LOT_C,W05,12.4778,13.7243,14.2894,15.0059,2.2054,2.2677,11.7426,11.9277,50.0,1,1,normal,0
IC_4909,LOT_A,W12,5.0673,6.4118,6.7086,8.1217,1.9685,2.0395,10.8673,10.9803,50.0,1,1,normal,0
IC_3663,LOT_E,W15,39.2253,41.4598,43.4636,44.6716,4.9226,5.0652,16.8137,16.9775,50.0,1,1,latent_distribution_outlier,1
IC_5940,LOT_D,W08,9.4682,14.1913,37.0596,69.8626,2.4605,2.7789,12.0062,12.4968,50.0,1,1,early_drifter,1
IC_4032,LOT_F,W16,10.695,11.5409,12.3066,12.8351,2.5932,2.6483,13.5409,13.5822,50.0,1,1,normal,0
IC_3880,LOT_F,W01,12.3777,13.3464,13.9925,15.0216,2.1971,2.2485,12.6318,12.7908,50.0,1,1,normal,0
IC_2051,LOT_D,W02,11.2206,12.0346,12.8763,12.7946,2.6245,2.6934,12.5422,12.7275,50.0,1,1,normal,0
IC_3159,LOT_F,W10,11.0341,11.8995,12.4785,13.3789,2.159,2.2499,13.407,13.6054,50.0,1,1,normal,0
IC_6316,LOT_A,W23,7.5212,9.3188,10.7397,11.2885,2.443,2.5596,10.1169,10.494,50.0,1,1,normal,0
IC_6967,LOT_D,W01,7.343,8.3774,9.3209,9.816,2.1255,2.1479,10.4441,10.5869,50.0,1,1,normal,0
IC_3363,LOT_D,W04,9.4542,10.3927,10.92,11.4904,2.3727,2.4415,11.629,11.6562,50.0,1,1,normal,0
IC_2776,LOT_C,W19,11.1809,12.1311,12.9172,13.3104,1.8977,1.944,12.1108,11.9021,50.0,1,1,normal,0
IC_1278,LOT_B,W17,8.5341,9.4688,10.1681,10.7348,2.1724,2.202,12.5017,12.5896,50.0,1,1,normal,0
IC_2209,LOT_F,W10,11.543,12.8135,13.8206,14.9621,2.3317,2.4156,12.8424,13.0925,50.0,1,1,normal,0
IC_2886,LOT_E,W19,12.72,17.7809,45.8165,81.6887,2.6365,2.9465,12.8457,13.3674,50.0,1,1,early_drifter,1
IC_5454,LOT_E,W19,11.6665,13.0349,14.079,14.9323,2.0089,2.0912,12.0068,12.1337,50.0,1,1,normal,0
IC_3157,LOT_F,W18,12.3272,13.2765,14.2961,15.0466,2.5622,2.6417,13.1633,13.483,50.0,1,1,normal,0
IC_5007,LOT_C,W21,9.8467,11.0578,12.5463,13.0638,2.1287,2.1616,10.9139,10.951,50.0,1,1,normal,0
IC_4774,LOT_E,W15,9.4533,10.8808,12.0851,13.0483,2.4605,2.5378,11.4811,11.5721,50.0,1,1,normal,0
IC_2456,LOT_B,W18,7.98,9.4638,10.7136,11.9155,2.6006,2.667,12.4501,12.632,50.0,1,1,normal,0
IC_5242,LOT_D,W19,11.1761,12.0668,13.2033,13.6695,2.229,2.2883,11.3968,11.4164,50.0,1,1,normal,0
IC_5226,LOT_C,W17,10.9918,11.9557,12.9291,13.1524,2.3107,2.3081,13.4501,13.6093,50.0,1,1,normal,0
IC_6391,LOT_B,W23,11.4464,12.3222,14.8568,14.8617,2.3684,2.4474,12.9368,12.9797,50.0,1,1,normal,0
IC_2294,LOT_E,W15,6.6459,8.1926,9.8481,10.7077,1.9242,1.9993,11.8288,12.0907,50.0,1,1,normal,0
IC_4724,LOT_C,W06,11.8095,13.2778,15.2108,16.6623,2.1771,2.2863,11.4263,11.6178,50.0,1,1,normal,0
IC_3092,LOT_E,W07,6.9368,8.298,9.9372,11.2409,2.3973,2.4725,11.8582,11.9715,50.0,1,1,normal,0
IC_6560,LOT_E,W24,11.3026,12.9914,13.9304,15.3102,2.7323,2.8415,11.6957,11.853,50.0,1,1,normal,0
IC_4661,LOT_B,W04,5.2966,6.5923,8.9223,9.3769,2.1533,2.1839,11.7538,11.9372,50.0,1,1,normal,0
IC_6328,LOT_A,W02,8.2283,9.3784,10.4736,11.9874,2.8223,2.9087,10.528,10.7267,50.0,1,1,normal,0
IC_1333,LOT_B,W04,11.3422,13.0647,14.3588,15.3579,2.6257,2.7347,11.1884,11.3357,50.0,1,1,normal,0
IC_4148,LOT_E,W16,8.7388,9.7287,10.6465,10.7574,1.9282,1.9591,12.188,12.3071,50.0,1,1,normal,0
IC_4115,LOT_D,W22,8.8368,9.959,11.1436,12.5554,2.4054,2.4747,11.0793,11.0896,50.0,1,1,normal,0
IC_1988,LOT_A,W11,8.9847,12.4636,31.3195,53.8003,2.3726,2.5761,11.001,11.4653,50.0,1,1,early_drifter,1
IC_5055,LOT_A,W13,8.8991,10.4337,12.1206,13.3316,2.4148,2.4646,11.445,11.5451,50.0,1,1,normal,0
IC_5809,LOT_B,W22,34.1261,36.0167,37.4842,37.8784,4.6897,4.8457,14.3497,14.6168,50.0,1,1,latent_distribution_outlier,1
IC_3082,LOT_F,W11,11.1823,12.7151,14.2972,15.7535,2.2375,2.3461,12.8437,13.0907,50.0,1,1,normal,0
IC_5296,LOT_A,W21,41.7653,43.7421,45.5469,47.2743,4.8557,4.9651,15.521,15.9063,50.0,1,1,latent_distribution_outlier,1
IC_4615,LOT_B,W06,6.4354,7.2774,8.5348,8.6802,2.1404,2.2376,12.8759,12.9813,50.0,1,1,normal,0
IC_6002,LOT_B,W17,7.894,9.2548,10.2143,10.7741,1.9533,2.0629,10.0099,10.0605,50.0,1,1,normal,0
IC_3686,LOT_C,W10,11.9774,13.1369,14.3798,15.026,2.3962,2.4661,11.7961,11.8664,50.0,1,1,normal,0
IC_6614,LOT_D,W24,39.8,41.1735,42.2696,44.3603,4.8091,4.952,16.6236,16.7553,50.0,1,1,latent_distribution_outlier,1
IC_5913,LOT_E,W18,6.9337,8.171,9.4745,10.4652,1.7197,1.7852,11.2633,11.5586,50.0,1,1,normal,0
IC_6706,LOT_F,W23,11.2108,12.4479,13.8875,14.4137,1.8366,1.9465,12.4715,12.6603,50.0,1,1,normal,0
IC_1051,LOT_C,W05,11.3147,12.3241,13.4134,13.7807,2.3632,2.4423,11.4021,11.5865,50.0,1,1,normal,0
IC_2877,LOT_B,W05,8.7325,10.1591,11.5889,13.7151,2.4097,2.5765,11.4548,11.4241,50.0,1,1,normal,0
IC_6291,LOT_C,W24,11.5725,12.6813,13.7671,13.9746,2.4168,2.4803,10.4461,10.5173,50.0,1,1,normal,0
IC_4936,LOT_F,W07,11.9373,13.2533,15.2228,16.0105,2.263,2.3572,14.3218,14.4666,50.0,1,1,normal,0
IC_3119,LOT_A,W07,9.24,10.861,11.5822,12.2003,2.7645,2.8718,11.1787,11.3544,50.0,1,1,normal,0
IC_1638,LOT_B,W13,7.1672,8.0232,9.0292,9.304,2.0307,2.0553,10.9171,10.9948,50.0,1,1,normal,0
IC_5367,LOT_B,W06,9.56,10.7151,11.8467,12.4523,2.1852,2.2863,10.354,10.4074,50.0,1,1,normal,0
IC_5984,LOT_B,W22,6.7619,8.4492,9.6938,10.2487,2.6649,2.7736,10.9873,11.1803,50.0,1,1,normal,0
IC_4754,LOT_A,W10,10.2252,11.5733,12.0795,13.1836,2.2819,2.3715,11.432,11.6288,50.0,1,1,normal,0
IC_2273,LOT_A,W15,9.796,10.896,12.6265,13.1209,2.3592,2.4239,10.0452,10.0735,50.0,1,1,normal,0
IC_5550,LOT_C,W17,52.5778,57.8948,76.8474,105.4104,5.6124,5.9764,20.2515,20.7912,50.0,0,0,gross_failure,1
IC_1127,LOT_E,W10,9.3774,10.652,12.0429,12.3835,1.9758,2.0812,12.0095,12.1598,50.0,1,1,normal,0
IC_4051,LOT_C,W03,11.3276,12.8671,14.4681,15.0743,2.2902,2.392,12.3104,12.5103,50.0,1,1,normal,0
IC_4087,LOT_E,W17,12.7618,14.264,15.9961,17.1406,2.2199,2.3472,13.0304,13.4171,50.0,1,1,normal,0
IC_3150,LOT_B,W24,10.5364,11.902,12.8762,13.8067,2.5207,2.5644,10.0057,10.2166,50.0,1,1,normal,0
IC_4725,LOT_E,W24,10.112,11.1276,12.1551,12.8495,1.9798,2.0593,12.9528,13.0053,50.0,1,1,normal,0
IC_4229,LOT_C,W05,12.4585,13.7046,14.6048,15.6094,2.0366,2.1092,12.5014,12.7534,50.0,1,1,normal,0
IC_1734,LOT_E,W14,81.701,91.1095,108.0825,130.3926,8.0199,8.5562,23.2524,24.3161,50.0,0,0,gross_failure,1
IC_1441,LOT_E,W05,10.7175,12.2455,13.2785,14.6193,2.0494,2.162,12.7461,12.6621,50.0,1,1,normal,0
IC_2833,LOT_C,W08,12.8119,14.5433,15.9359,16.1984,2.7306,2.8834,12.7764,13.0496,50.0,1,1,normal,0
IC_5508,LOT_B,W11,11.817,12.6201,13.1186,13.9942,2.3929,2.4346,10.768,10.8152,50.0,1,1,normal,0
IC_5306,LOT_D,W10,11.3033,12.2872,12.982,13.1172,2.6527,2.6923,11.7922,11.8209,50.0,1,1,normal,0
IC_5433,LOT_B,W14,9.746,11.2926,12.9247,13.8892,2.681,2.821,9.9135,10.1166,50.0,1,1,normal,0
IC_3888,LOT_F,W06,11.1829,12.7073,14.4125,15.4101,2.2615,2.419,13.5057,13.5041,50.0,1,1,normal,0
IC_6441,LOT_D,W18,9.7563,15.9801,47.8006,90.4197,2.6593,3.0081,12.6214,13.4239,50.0,1,1,early_drifter,1
IC_4518,LOT_E,W02,44.9515,45.9222,47.0234,47.3184,5.0419,5.0969,17.6394,17.7843,50.0,1,1,latent_distribution_outlier,1
IC_3218,LOT_D,W03,76.482,81.1517,89.692,102.8243,7.8841,8.1418,21.9045,22.4603,50.0,0,0,gross_failure,1
IC_4914,LOT_E,W18,10.8107,12.527,13.9645,14.6399,2.1371,2.195,12.103,12.2697,50.0,1,1,normal,0
IC_4640,LOT_B,W14,7.9454,9.7304,10.7192,11.731,1.91,2.0213,10.2903,10.5382,50.0,1,1,normal,0
IC_4749,LOT_E,W01,11.0581,11.7193,13.359,13.2627,2.602,2.6719,12.3052,12.5542,50.0,1,1,normal,0
IC_2284,LOT_B,W19,6.9484,8.4507,9.6396,10.3458,2.515,2.5691,10.8987,10.8872,50.0,1,1,normal,0
IC_3387,LOT_B,W15,7.8611,8.7564,9.8224,9.9441,2.439,2.4695,11.8863,11.8262,50.0,1,1,normal,0
IC_3012,LOT_A,W06,9.6405,12.4583,28.4116,50.0231,2.7932,2.9835,10.6451,10.9055,50.0,1,1,early_drifter,1
IC_2030,LOT_C,W02,8.4337,9.8971,11.7814,12.5021,2.0704,2.1856,11.5425,11.6841,50.0,1,1,normal,0
IC_4633,LOT_A,W04,9.8856,10.9941,12.5243,13.5432,2.7862,2.8022,11.6297,11.6959,50.0,1,1,normal,0
IC_6979,LOT_E,W14,84.5431,90.1983,98.7954,122.6481,8.0321,8.346,23.8979,24.6401,50.0,0,0,gross_failure,1
IC_2176,LOT_A,W17,11.1667,12.0073,12.8896,12.6294,2.4912,2.547,11.2674,11.4277,50.0,1,1,normal,0
IC_4171,LOT_F,W04,9.7462,10.789,11.5326,12.4793,2.0553,2.1444,13.9346,13.8765,50.0,1,1,normal,0
IC_5467,LOT_E,W10,13.983,15.1999,16.2215,17.4749,2.5016,2.5385,14.3814,14.5043,50.0,1,1,normal,0
IC_4524,LOT_C,W19,9.0054,10.3705,11.2338,11.7798,2.1452,2.1989,11.9157,12.2588,50.0,1,1,normal,0
IC_4842,LOT_E,W07,12.3556,13.7159,15.2348,15.3221,2.3908,2.4451,13.0223,13.2121,50.0,1,1,normal,0
IC_1184,LOT_F,W10,11.6035,12.8337,13.5539,15.4032,2.168,2.2037,13.7656,13.985,50.0,1,1,normal,0
IC_3983,LOT_C,W12,10.2784,11.4203,13.056,13.6581,2.2293,2.3274,12.7009,12.8322,50.0,1,1,normal,0
IC_4576,LOT_E,W14,8.6835,9.8073,11.1306,11.2614,2.3486,2.3982,11.1427,11.3053,50.0,1,1,normal,0
IC_1044,LOT_E,W23,9.4755,13.9244,36.6381,68.3448,2.154,2.4355,12.4063,12.8698,50.0,1,1,early_drifter,1
IC_2773,LOT_C,W10,9.961,16.2462,47.5346,89.2604,1.7228,2.0905,11.0995,11.7462,50.0,1,1,early_drifter,1
IC_4237,LOT_D,W18,10.5108,11.5483,12.9531,14.3369,2.666,2.6523,11.9207,12.0515,50.0,1,1,normal,0
IC_5958,LOT_F,W20,38.6687,39.9479,40.9744,40.8022,4.087,4.1837,18.4563,18.4906,50.0,1,1,latent_distribution_outlier,1
IC_6234,LOT_D,W12,5.933,7.6546,9.1795,10.1122,2.0134,2.138,11.6349,11.8572,50.0,1,1,normal,0
IC_5208,LOT_B,W24,8.3787,9.8694,10.4742,11.0164,1.9743,2.0777,10.5094,10.8416,50.0,1,1,normal,0
IC_5346,LOT_E,W24,6.7393,8.1205,9.6501,10.0367,2.0786,2.1787,12.4736,12.5418,50.0,1,1,normal,0
IC_2000,LOT_D,W21,11.2253,12.6935,14.5514,15.5991,2.519,2.6403,13.14,13.5803,50.0,1,1,normal,0
IC_5313,LOT_D,W15,8.8078,9.819,10.6977,11.5531,2.4896,2.5999,11.7185,11.8905,50.0,1,1,normal,0
IC_1037,LOT_C,W06,14.0658,14.9119,16.4035,16.1123,1.9673,2.061,11.4905,11.6433,50.0,1,1,normal,0
IC_3856,LOT_A,W06,11.9658,16.6564,42.2332,76.7894,2.4546,2.6814,11.3278,11.8878,50.0,1,1,early_drifter,1
IC_4223,LOT_F,W19,10.6966,11.3062,12.1969,12.5786,2.1683,2.1881,12.2477,12.3766,50.0,1,1,normal,0
IC_5845,LOT_C,W10,11.9442,13.6527,15.7126,16.3624,2.3596,2.5062,12.0132,12.2134,50.0,1,1,normal,0
IC_3140,LOT_A,W05,9.4864,10.1489,11.6183,12.1694,2.4515,2.4468,12.1542,12.1306,50.0,1,1,normal,0
IC_1890,LOT_C,W10,11.7352,13.0626,14.5383,15.0862,2.5676,2.7193,11.3932,11.5807,50.0,1,1,normal,0
IC_1103,LOT_A,W23,8.7794,10.2737,12.0127,13.1098,2.2458,2.3193,11.5879,11.6729,50.0,1,1,normal,0
IC_1797,LOT_C,W15,10.5135,11.8032,13.7226,14.312,2.3321,2.3742,11.4422,11.5472,50.0,1,1,normal,0
IC_2427,LOT_E,W09,12.4553,13.2576,14.7071,14.7037,2.8899,2.9408,12.2331,12.11,50.0,1,1,normal,0
IC_2369,LOT_F,W03,12.1542,13.5688,15.0854,16.6954,2.3111,2.4108,13.5423,13.6623,50.0,1,1,normal,0
IC_3141,LOT_C,W17,11.4045,12.3013,13.2015,14.0232,2.4252,2.4928,12.0341,12.1183,50.0,1,1,normal,0
IC_4462,LOT_B,W03,9.21,10.5203,11.873,12.923,2.7337,2.867,10.7291,10.703,50.0,1,1,normal,0
IC_1395,LOT_C,W17,41.9474,43.2585,44.7337,45.1754,4.274,4.396,16.6121,16.6498,50.0,1,1,latent_distribution_outlier,1
IC_5066,LOT_E,W06,9.5175,10.13,11.1478,12.0314,2.2355,2.3082,12.1819,12.2647,50.0,1,1,normal,0
IC_3034,LOT_C,W22,12.0322,13.2118,14.4429,14.9533,2.405,2.4806,12.8759,12.8474,50.0,1,1,normal,0
IC_6103,LOT_B,W16,10.8062,11.5731,13.132,13.3148,2.5912,2.6307,11.0168,11.1501,50.0,1,1,normal,0
IC_4587,LOT_F,W17,9.6127,11.0819,12.6266,14.0449,2.0962,2.1661,13.0654,13.2646,50.0,1,1,normal,0
IC_6275,LOT_C,W09,11.4974,13.1744,14.8527,15.702,1.9885,2.1209,11.9091,12.0382,50.0,1,1,normal,0
IC_5749,LOT_B,W14,7.0026,7.9228,9.3174,9.6999,2.0899,2.1614,10.4426,10.3576,50.0,1,1,normal,0
IC_5323,LOT_D,W09,10.9763,12.5333,14.4066,14.9938,2.6721,2.748,11.1618,11.3633,50.0,1,1,normal,0
IC_2433,LOT_A,W21,11.4803,12.8854,14.3066,14.8701,2.8959,2.9896,11.3693,11.6767,50.0,1,1,normal,0
IC_4220,LOT_A,W15,7.7515,9.1905,11.3851,11.5211,2.1438,2.2167,10.702,10.8564,50.0,1,1,normal,0
IC_2301,LOT_B,W07,7.9904,8.6665,9.7798,10.9884,2.3346,2.378,11.1753,11.3169,50.0,1,1,normal,0
IC_6349,LOT_F,W05,12.5226,13.9659,15.4721,16.1954,2.0481,2.1576,14.5775,14.7933,50.0,1,1,normal,0
IC_6348,LOT_A,W13,7.6133,9.2102,10.6155,11.6336,2.3165,2.4361,11.2134,11.5289,50.0,1,1,normal,0
IC_5222,LOT_F,W22,11.8666,13.5536,15.3706,15.9485,1.5413,1.6323,12.1798,12.3895,50.0,1,1,normal,0
IC_3560,LOT_F,W04,9.637,10.7656,12.394,13.0799,2.094,2.161,12.2477,12.3042,50.0,1,1,normal,0
IC_2348,LOT_A,W06,6.8221,7.6407,8.8872,10.0645,2.318,2.4493,10.3209,10.3741,50.0,1,1,normal,0
IC_4819,LOT_E,W05,8.3111,9.3986,10.3705,11.0932,1.8651,2.0241,11.7869,11.9236,50.0,1,1,normal,0
IC_3202,LOT_A,W18,14.0,17.5397,38.0918,67.051,2.7165,2.9196,11.7483,12.1193,50.0,1,1,early_drifter,1
IC_5249,LOT_D,W12,9.5936,11.2998,12.5267,13.9555,2.5371,2.6951,11.2207,11.5016,50.0,1,1,normal,0
IC_3021,LOT_C,W07,11.2461,12.2546,13.1882,13.7252,2.3806,2.4551,11.4322,11.6986,50.0,1,1,normal,0
IC_2352,LOT_E,W01,12.571,14.0998,15.0793,16.1742,2.0714,2.115,12.5166,12.5563,50.0,1,1,normal,0
IC_3872,LOT_F,W19,13.7174,14.7751,15.9487,16.3725,2.4031,2.4938,12.6258,12.8457,50.0,1,1,normal,0
IC_2716,LOT_F,W15,10.388,11.438,12.6527,13.4038,2.2537,2.3126,13.3447,13.5148,50.0,1,1,normal,0
IC_1872,LOT_E,W19,7.4427,8.4999,8.7409,10.4688,2.3766,2.4096,11.4934,11.4448,50.0,1,1,normal,0
IC_3030,LOT_E,W22,9.8478,11.119,12.7584,14.0148,1.9838,2.121,11.7544,11.9997,50.0,1,1,normal,0
IC_5094,LOT_F,W23,39.9833,41.4679,44.6461,44.009,4.9032,5.0138,17.5873,17.7395,50.0,1,1,latent_distribution_outlier,1
IC_5276,LOT_E,W06,77.1447,81.3074,97.1305,111.6973,7.312,7.5581,22.4931,23.1505,50.0,0,0,gross_failure,1
IC_2859,LOT_F,W03,11.5815,13.323,14.3737,16.3722,2.6357,2.737,14.0639,14.2198,50.0,1,1,normal,0
IC_6690,LOT_D,W09,10.6724,12.1146,13.9808,14.7182,2.7956,2.8697,11.6947,11.8363,50.0,1,1,normal,0
IC_5478,LOT_B,W20,6.8596,7.6451,9.0428,9.4802,2.485,2.5405,10.7275,10.7176,50.0,1,1,normal,0
IC_3984,LOT_F,W01,11.4601,12.6339,13.3712,14.2084,2.2403,2.354,13.0057,13.059,50.0,1,1,normal,0
IC_5735,LOT_F,W17,10.1793,10.9578,11.9293,11.3632,2.0414,2.0838,13.6778,13.8427,50.0,1,1,normal,0
IC_5261,LOT_A,W17,10.4235,11.5679,12.614,13.7586,2.8055,2.8512,12.2897,12.5786,50.0,1,1,normal,0
